motor1_x,motor1_y,motor1_z,sound,time
-0.008467,0.000367,-0.153918,-0.004681,2024-04-22T15:26:50.597813Z
-0.020456,0.000367,-0.280753,-0.006258,2024-04-22T15:26:50.598013Z
-0.049484,0.000683,0.022141,-0.005943,2024-04-22T15:26:50.598213Z
0.077681,0.001314,-0.161490,-0.007205,2024-04-22T15:26:50.598413Z
-0.012884,0.000998,0.322561,-0.007521,2024-04-22T15:26:50.598613Z
0.057485,0.000683,-0.116687,-0.001841,2024-04-22T15:26:50.598813Z
-0.047590,0.000998,-0.108484,-0.007836,2024-04-22T15:26:50.599013Z
0.000998,0.000998,0.165409,-0.007836,2024-04-22T15:26:50.599213Z
0.004785,0.001630,0.031293,-0.006889,2024-04-22T15:26:50.599413Z
0.040760,0.000998,0.007310,-0.006889,2024-04-22T15:26:50.599613Z
-0.005312,0.000367,0.162568,-0.003103,2024-04-22T15:26:50.599813Z
0.019932,0.000998,-0.085452,-0.006574,2024-04-22T15:26:50.600013Z
-0.035917,0.000367,-0.030237,-0.006574,2024-04-22T15:26:50.600213Z
0.000683,0.001314,-0.036863,-0.008783,2024-04-22T15:26:50.600413Z
0.021510,0.000998,0.050542,-0.007521,2024-04-22T15:26:50.600613Z
-0.007836,0.000367,0.043284,-0.004681,2024-04-22T15:26:50.600813Z
0.011412,0.000683,-0.110062,-0.006574,2024-04-22T15:26:50.601013Z
0.047071,0.000367,-0.279491,-0.007836,2024-04-22T15:26:50.601213Z
0.001630,0.000367,0.112393,-0.007521,2024-04-22T15:26:50.601413Z
0.008572,0.000367,0.004154,-0.008152,2024-04-22T15:26:50.601613Z
-0.004050,0.000998,0.106398,-0.005312,2024-04-22T15:26:50.601813Z
-0.006574,0.000998,0.229469,-0.006574,2024-04-22T15:26:50.602013Z
-0.013831,0.000683,0.018355,-0.006889,2024-04-22T15:26:50.602213Z
-0.041596,0.000683,0.103242,-0.006574,2024-04-22T15:26:50.602413Z
0.018986,0.000367,0.035711,-0.006258,2024-04-22T15:26:50.602613Z
-0.001841,0.000367,0.272070,-0.003419,2024-04-22T15:26:50.602813Z
0.025928,0.000683,0.136376,-0.006889,2024-04-22T15:26:50.603013Z
0.013306,0.000683,-0.076933,-0.008152,2024-04-22T15:26:50.603213Z
0.003207,0.000998,-0.395915,-0.008152,2024-04-22T15:26:50.603413Z
0.014252,0.000998,-0.293689,-0.007205,2024-04-22T15:26:50.603613Z
-0.015408,0.001630,0.067899,-0.004681,2024-04-22T15:26:50.603813Z
0.036342,0.000998,0.066005,-0.007521,2024-04-22T15:26:50.604013Z
-0.001210,0.000367,-0.053270,-0.008783,2024-04-22T15:26:50.604213Z
0.002892,0.000998,-0.161175,-0.006889,2024-04-22T15:26:50.604413Z
-0.016670,0.000367,0.098193,-0.006258,2024-04-22T15:26:50.604613Z
-0.013515,0.000683,0.147737,-0.002157,2024-04-22T15:26:50.604813Z
0.011728,0.000998,0.090935,-0.007836,2024-04-22T15:26:50.605013Z
-0.020456,0.000367,0.040444,-0.007205,2024-04-22T15:26:50.605213Z
0.029399,0.000367,-0.041280,-0.006258,2024-04-22T15:26:50.605413Z
-0.013515,0.000367,-0.022665,-0.007205,2024-04-22T15:26:50.605613Z
0.034449,0.000367,0.040760,-0.001841,2024-04-22T15:26:50.605813Z
-0.017932,0.000683,-0.270973,-0.006889,2024-04-22T15:26:50.606013Z
0.024982,0.000367,0.008572,-0.006574,2024-04-22T15:26:50.606213Z
-0.010045,0.000367,0.122807,-0.006574,2024-04-22T15:26:50.606413Z
0.018039,0.000998,-0.002157,-0.008783,2024-04-22T15:26:50.606613Z
-0.030237,0.000367,0.006363,-0.003419,2024-04-22T15:26:50.606813Z
0.032240,0.000998,-0.142559,-0.007205,2024-04-22T15:26:50.607013Z
